alpha,beta,mach,CL0 [-]
0.008726646259971648,-0.017453292519943295,0.5,0.14420232597352903
0.008726646259971648,-0.008726646259971648,0.5,0.1424023945120135
0.008726646259971648,0.0,0.5,0.14170329381941843
0.008726646259971648,0.008726646259971648,0.5,0.1424023945120135
0.008726646259971648,0.017453292519943295,0.5,0.14420232597352903
0.008726646259971648,0.026179938779914945,0.5,0.14690222316580226
0.008726646259971648,0.03490658503988659,0.5,0.15030209370422046
0.017453292519943295,-0.03490658503988659,0.5,0.3013691340713277
0.017453292519943295,-0.026179938779914945,0.5,0.29517007836135806
0.017453292519943295,-0.017453292519943295,0.5,0.2900708551160605
0.017453292519943295,-0.008726646259971648,0.5,0.2867713577220444
0.017453292519943295,0.0,0.5,0.2856715252573723
0.017453292519943295,0.008726646259971648,0.5,0.2867713577220444
0.017453292519943295,0.017453292519943295,0.5,0.2900708551160605
0.017453292519943295,0.026179938779914945,0.5,0.29517007836135806
0.017453292519943295,0.03490658503988659,0.5,0.3013691340713277
0.026179938779914945,-0.03490658503988659,0.5,0.4536655658308105
0.026179938779914945,-0.026179938779914945,0.5,0.44536841003351335
0.026179938779914945,-0.017453292519943295,0.5,0.4385707402236796
0.026179938779914945,-0.008726646259971648,0.5,0.4340722822612896
0.026179938779914945,0.0,0.5,0.4324728305413286
0.026179938779914945,0.008726646259971648,0.5,0.4340722822612896
0.026179938779914945,0.017453292519943295,0.5,0.4385707402236796
0.026179938779914945,0.026179938779914945,0.5,0.44536841003351335
0.026179938779914945,0.03490658503988659,0.5,0.4536655658308105
0.03490658503988659,-0.03490658503988659,0.5,0.607658434149463
0.03490658503988659,-0.026179938779914945,0.5,0.5978609140950055
0.03490658503988659,-0.017453292519943295,0.5,0.5900656656442566
0.03490658503988659,-0.008726646259971648,0.5,0.5848688333437573
0.03490658503988659,0.0,0.5,0.582969990772421
0.03490658503988659,0.008726646259971648,0.5,0.5848688333437573
0.03490658503988659,0.017453292519943295,0.5,0.5900656656442566
0.03490658503988659,0.026179938779914945,0.5,0.5978609140950055
0.03490658503988659,0.03490658503988659,0.5,0.607658434149463
-0.03490658503988659,-0.03490658503988659,0.6,-0.6148797472094276
-0.03490658503988659,-0.026179938779914945,0.6,-0.6051856561873423
-0.03490658503988659,-0.017453292519943295,0.6,-0.5973904077365934
-0.03490658503988659,-0.008726646259971648,0.6,-0.5921935754360941
-0.03490658503988659,0.0,0.6,-0.5902947328647578
-0.03490658503988659,0.008726646259971648,0.6,-0.5921935754360941
-0.03490658503988659,0.017453292519943295,0.6,-0.5973904077365934
-0.03490658503988659,0.026179938779914945,0.6,-0.6051856561873423
-0.03490658503988659,0.03490658503988659,0.6,-0.6148797472094276
-0.026179938779914945,-0.03490658503988659,0.6,-0.45906060436192003
-0.026179938779914945,-0.026179938779914945,0.6,-0.45086341429712046
-0.026179938779914945,-0.017453292519943295,0.6,-0.44406574448728664
-0.026179938779914945,-0.008726646259971648,0.6,-0.43956466883006584
-0.026179938779914945,0.0,0.6,-0.43806518284260254
-0.026179938779914945,0.008726646259971648,0.6,-0.43956466883006584
-0.026179938779914945,0.017453292519943295,0.6,-0.44406574448728664
-0.026179938779914945,0.026179938779914945,0.6,-0.45086341429712046
-0.026179938779914945,0.03490658503988659,0.6,-0.45906060436192003
-0.017453292519943295,-0.03490658503988659,0.6,-0.3050331596777087
-0.017453292519943295,-0.026179938779914945,0.6,-0.2988341039677391
-0.017453292519943295,-0.017453292519943295,0.6,-0.29373488072244147
-0.017453292519943295,-0.008726646259971648,0.6,-0.290535368097941
-0.017453292519943295,0.0,0.6,-0.28933555086375334
-0.017453292519943295,0.008726646259971648,0.6,-0.290535368097941
-0.017453292519943295,0.017453292519943295,0.6,-0.29373488072244147
-0.017453292519943295,0.026179938779914945,0.6,-0.2988341039677391
-0.017453292519943295,0.03490658503988659,0.6,-0.3050331596777087
-0.008726646259971648,-0.03490658503988659,0.6,-0.15213431334707994
-0.008726646259971648,-0.026179938779914945,0.6,-0.14873357015511193
-0.008726646259971648,-0.017453292519943295,0.6,-0.14613454180869492
-0.008726646259971648,-0.008726646259971648,0.6,-0.1443346103471794
-0.008726646259971648,0.0,0.6,-0.14353464080872808
-0.008726646259971648,0.008726646259971648,0.6,-0.1443346103471794
-0.008726646259971648,0.017453292519943295,0.6,-0.14613454180869492
-0.008726646259971648,0.026179938779914945,0.6,-0.14873357015511193
-0.008726646259971648,0.03490658503988659,0.6,-0.15213431334707994
0.0,-0.03490658503988659,0.6,-0.0
0.0,-0.026179938779914945,0.6,-0.0
0.0,-0.017453292519943295,0.6,-0.0
0.0,-0.008726646259971648,0.6,-0.0
0.0,0.0,0.6,-0.0
0.0,0.008726646259971648,0.6,-0.0
0.0,0.017453292519943295,0.6,-0.0
0.0,0.026179938779914945,0.6,-0.0
0.0,0.03490658503988659,0.6,-0.0
0.008726646259971648,-0.03490658503988659,0.6,0.15213431334707994
0.008726646259971648,-0.026179938779914945,0.6,0.14873357015511193
0.008726646259971648,-0.017453292519943295,0.6,0.14613454180869492
0.008726646259971648,-0.008726646259971648,0.6,0.1443346103471794
0.008726646259971648,0.0,0.6,0.14353464080872808
0.008726646259971648,0.008726646259971648,0.6,0.1443346103471794
0.008726646259971648,0.017453292519943295,0.6,0.14613454180869492
0.008726646259971648,0.026179938779914945,0.6,0.14873357015511193
0.008726646259971648,0.03490658503988659,0.6,0.15213431334707994
0.017453292519943295,-0.03490658503988659,0.6,0.3050331596777087
0.017453292519943295,-0.026179938779914945,0.6,0.2988341039677391
0.017453292519943295,-0.017453292519943295,0.6,0.29373488072244147
0.017453292519943295,-0.008726646259971648,0.6,0.290535368097941
0.017453292519943295,0.0,0.6,0.28933555086375334
0.017453292519943295,0.008726646259971648,0.6,0.290535368097941
0.017453292519943295,0.017453292519943295,0.6,0.29373488072244147
0.017453292519943295,0.026179938779914945,0.6,0.2988341039677391
0.017453292519943295,0.03490658503988659,0.6,0.3050331596777087
0.026179938779914945,-0.03490658503988659,0.6,0.45906060436192003
0.026179938779914945,-0.026179938779914945,0.6,0.45086341429712046
0.026179938779914945,-0.017453292519943295,0.6,0.44406574448728664
0.026179938779914945,-0.008726646259971648,0.6,0.43956466883006584
0.026179938779914945,0.0,0.6,0.43806518284260254
0.026179938779914945,0.008726646259971648,0.6,0.43956466883006584
0.026179938779914945,0.017453292519943295,0.6,0.44406574448728664
0.026179938779914945,0.026179938779914945,0.6,0.45086341429712046
0.026179938779914945,0.03490658503988659,0.6,0.45906060436192003
0.03490658503988659,-0.03490658503988659,0.6,0.6148797472094276
0.03490658503988659,-0.026179938779914945,0.6,0.6051856561873423
0.03490658503988659,-0.017453292519943295,0.6,0.5973904077365934
0.03490658503988659,-0.008726646259971648,0.6,0.5921935754360941
0.03490658503988659,0.0,0.6,0.5902947328647578
0.03490658503988659,0.008726646259971648,0.6,0.5921935754360941
0.03490658503988659,0.017453292519943295,0.6,0.5973904077365934
0.03490658503988659,0.026179938779914945,0.6,0.6051856561873423
0.03490658503988659,0.03490658503988659,0.6,0.6148797472094276
-0.03490658503988659,-0.03490658503988659,0.7,-0.617703740630508
-0.03490658503988659,-0.026179938779914945,0.7,-0.6089056114030698
-0.03490658503988659,-0.017453292519943295,0.7,-0.601909875613936
-0.03490658503988659,-0.008726646259971648,0.7,-0.5972127387269464
-0.03490658503988659,0.0,0.7,-0.5955137743210138
-0.03490658503988659,0.008726646259971648,0.7,-0.5972127387269464
-0.03490658503988659,0.017453292519943295,0.7,-0.601909875613936
-0.03490658503988659,0.026179938779914945,0.7,-0.6089056114030698
-0.03490658503988659,0.03490658503988659,0.7,-0.617703740630508
-0.026179938779914945,-0.03490658503988659,0.7,-0.4613514697959438
-0.026179938779914945,-0.026179938779914945,0.7,-0.4538540398586272
-0.026179938779914945,-0.017453292519943295,0.7,-0.4476561644437787
-0.026179938779914945,-0.008726646259971648,0.7,-0.44365753514387646
-0.026179938779914945,0.0,0.7,-0.44225801488891076
-0.026179938779914945,0.008726646259971648,0.7,-0.44365753514387646
-0.026179938779914945,0.017453292519943295,0.7,-0.4476561644437787
-0.026179938779914945,0.026179938779914945,0.7,-0.4538540398586272
-0.026179938779914945,0.03490658503988659,0.7,-0.4613514697959438
-0.017453292519943295,-0.03490658503988659,0.7,-0.30659401464297376
-0.017453292519943295,-0.026179938779914945,0.7,-0.3008948827805823
-0.017453292519943295,-0.017453292519943295,0.7,-0.29629558338286294
-0.017453292519943295,-0.008726646259971648,0.7,-0.29329604029739376
-0.017453292519943295,0.0,0.7,-0.2922961926022373
-0.017453292519943295,0.008726646259971648,0.7,-0.29329604029739376
-0.017453292519943295,0.017453292519943295,0.7,-0.29629558338286294
-0.017453292519943295,0.026179938779914945,0.7,-0.3008948827805823
-0.017453292519943295,0.03490658503988659,0.7,-0.30659401464297376
-0.008726646259971648,-0.03490658503988659,0.7,-0.15296482575977555
-0.008726646259971648,-0.026179938779914945,0.7,-0.14986494379827664
-0.008726646259971648,-0.017453292519943295,0.7,-0.14746503518292262
-0.008726646259971648,-0.008726646259971648,0.7,-0.14576509991371353
-0.008726646259971648,0.0,0.7,-0.14506512656756862
-0.008726646259971648,0.008726646259971648,0.7,-0.14576509991371353
-0.008726646259971648,0.017453292519943295,0.7,-0.14746503518292262
-0.008726646259971648,0.026179938779914945,0.7,-0.14986494379827664
-0.008726646259971648,0.03490658503988659,0.7,-0.15296482575977555
0.0,-0.03490658503988659,0.7,-0.0
0.0,-0.026179938779914945,0.7,-0.0
0.0,-0.017453292519943295,0.7,-0.0
0.0,-0.008726646259971648,0.7,-0.0
0.0,0.0,0.7,-0.0
0.0,0.008726646259971648,0.7,-0.0
0.0,0.017453292519943295,0.7,-0.0
0.0,0.026179938779914945,0.7,-0.0
0.0,0.03490658503988659,0.7,-0.0
0.008726646259971648,-0.03490658503988659,0.7,0.15296482575977555
0.008726646259971648,-0.026179938779914945,0.7,0.14986494379827664
0.008726646259971648,-0.017453292519943295,0.7,0.14746503518292262
0.008726646259971648,-0.008726646259971648,0.7,0.14576509991371353
0.008726646259971648,0.0,0.7,0.14506512656756862
0.008726646259971648,0.008726646259971648,0.7,0.14576509991371353
0.008726646259971648,0.017453292519943295,0.7,0.14746503518292262
0.008726646259971648,0.026179938779914945,0.7,0.14986494379827664
0.008726646259971648,0.03490658503988659,0.7,0.15296482575977555
0.017453292519943295,-0.03490658503988659,0.7,0.30659401464297376
0.017453292519943295,-0.026179938779914945,0.7,0.3008948827805823
0.017453292519943295,-0.017453292519943295,0.7,0.29629558338286294
0.017453292519943295,-0.008726646259971648,0.7,0.29329604029739376
0.017453292519943295,0.0,0.7,0.2922961926022373
0.017453292519943295,0.008726646259971648,0.7,0.29329604029739376
0.017453292519943295,0.017453292519943295,0.7,0.29629558338286294
0.017453292519943295,0.026179938779914945,0.7,0.3008948827805823
0.017453292519943295,0.03490658503988659,0.7,0.30659401464297376
0.026179938779914945,-0.03490658503988659,0.7,0.4613514697959438
0.026179938779914945,-0.026179938779914945,0.7,0.4538540398586272
0.026179938779914945,-0.017453292519943295,0.7,0.4476561644437787
0.026179938779914945,-0.008726646259971648,0.7,0.44365753514387646
0.026179938779914945,0.0,0.7,0.44225801488891076
0.026179938779914945,0.008726646259971648,0.7,0.44365753514387646
0.026179938779914945,0.017453292519943295,0.7,0.4476561644437787
0.026179938779914945,0.026179938779914945,0.7,0.4538540398586272
0.026179938779914945,0.03490658503988659,0.7,0.4613514697959438
0.03490658503988659,-0.03490658503988659,0.7,0.617703740630508
0.03490658503988659,-0.026179938779914945,0.7,0.6089056114030698
0.03490658503988659,-0.017453292519943295,0.7,0.601909875613936
0.03490658503988659,-0.008726646259971648,0.7,0.5972127387269464
0.03490658503988659,0.0,0.7,0.5955137743210138
0.03490658503988659,0.008726646259971648,0.7,0.5972127387269464
0.03490658503988659,0.017453292519943295,0.7,0.601909875613936
0.03490658503988659,0.026179938779914945,0.7,0.6089056114030698
0.03490658503988659,0.03490658503988659,0.7,0.617703740630508
-0.03490658503988659,-0.03490658503988659,0.8,-0.6263892404342988
-0.03490658503988659,-0.026179938779914945,0.8,-0.6177944793219345
-0.03490658503988659,-0.017453292519943295,0.8,-0.6108986826155027
-0.03490658503988659,-0.008726646259971648,0.8,-0.6063014848112149
-0.03490658503988659,0.0,0.8,-0.6046989695383141
-0.03490658503988659,0.008726646259971648,0.8,-0.6063014848112149
-0.03490658503988659,0.017453292519943295,0.8,-0.6108986826155027
-0.03490658503988659,0.026179938779914945,0.8,-0.6177944793219345
-0.03490658503988659,0.03490658503988659,0.8,-0.6263892404342988
-0.026179938779914945,-0.03490658503988659,0.8,-0.4679199201687162
-0.026179938779914945,-0.026179938779914945,0.8,-0.4605224559638971
-0.026179938779914945,-0.017453292519943295,0.8,-0.45452189431921297
-0.026179938779914945,-0.008726646259971648,0.8,-0.4505232650193107
-0.026179938779914945,0.0,0.8,-0.44912374476434497
-0.026179938779914945,0.008726646259971648,0.8,-0.4505232650193107
-0.026179938779914945,0.017453292519943295,0.8,-0.45452189431921297
-0.026179938779914945,0.026179938779914945,0.8,-0.4605224559638971
-0.026179938779914945,0.03490658503988659,0.8,-0.4679199201687162
-0.017453292519943295,-0.03490658503988659,0.8,-0.3109404812295269
-0.017453292519943295,-0.026179938779914945,0.8,-0.30543957366552305
-0.017453292519943295,-0.017453292519943295,0.8,-0.30094025903731925
-0.017453292519943295,-0.008726646259971648,0.8,-0.2980407007213658
-0.017453292519943295,0.0,0.8,-0.2969408682566937
-0.017453292519943295,0.008726646259971648,0.8,-0.2980407007213658
-0.017453292519943295,0.017453292519943295,0.8,-0.30094025903731925
-0.017453292519943295,0.026179938779914945,0.8,-0.30543957366552305
-0.017453292519943295,0.03490658503988659,0.8,-0.3109404812295269
-0.008726646259971648,-0.03490658503988659,0.8,-0.15508830744405597
-0.008726646259971648,-0.026179938779914945,0.8,-0.1520875490213136
-0.008726646259971648,-0.017453292519943295,0.8,-0.14968764040595958
-0.008726646259971648,-0.008726646259971648,0.8,-0.14808857398260677
-0.008726646259971648,0.0,0.8,-0.14738860063646184
-0.008726646259971648,0.008726646259971648,0.8,-0.14808857398260677
-0.008726646259971648,0.017453292519943295,0.8,-0.14968764040595958
-0.008726646259971648,0.026179938779914945,0.8,-0.1520875490213136
-0.008726646259971648,0.03490658503988659,0.8,-0.15508830744405597
0.0,-0.03490658503988659,0.8,-0.0
0.0,-0.026179938779914945,0.8,-0.0
0.0,-0.017453292519943295,0.8,-0.0
0.0,-0.008726646259971648,0.8,-0.0
0.0,0.0,0.8,-0.0
0.0,0.008726646259971648,0.8,-0.0
0.0,0.017453292519943295,0.8,-0.0
0.0,0.026179938779914945,0.8,-0.0
0.0,0.03490658503988659,0.8,-0.0
0.008726646259971648,-0.03490658503988659,0.8,0.15508830744405597
0.008726646259971648,-0.026179938779914945,0.8,0.1520875490213136
0.008726646259971648,-0.017453292519943295,0.8,0.14968764040595958
0.008726646259971648,-0.008726646259971648,0.8,0.14808857398260677
0.008726646259971648,0.0,0.8,0.14738860063646184
0.008726646259971648,0.008726646259971648,0.8,0.14808857398260677
0.008726646259971648,0.017453292519943295,0.8,0.14968764040595958
0.008726646259971648,0.026179938779914945,0.8,0.1520875490213136
0.008726646259971648,0.03490658503988659,0.8,0.15508830744405597
0.017453292519943295,-0.03490658503988659,0.8,0.3109404812295269
0.017453292519943295,-0.026179938779914945,0.8,0.30543957366552305
0.017453292519943295,-0.017453292519943295,0.8,0.30094025903731925
0.017453292519943295,-0.008726646259971648,0.8,0.2980407007213658
0.017453292519943295,0.0,0.8,0.2969408682566937
0.017453292519943295,0.008726646259971648,0.8,0.2980407007213658
0.017453292519943295,0.017453292519943295,0.8,0.30094025903731925
0.017453292519943295,0.026179938779914945,0.8,0.30543957366552305
0.017453292519943295,0.03490658503988659,0.8,0.3109404812295269
0.026179938779914945,-0.03490658503988659,0.8,0.4679199201687162
0.026179938779914945,-0.026179938779914945,0.8,0.4605224559638971
0.026179938779914945,-0.017453292519943295,0.8,0.45452189431921297
0.026179938779914945,-0.008726646259971648,0.8,0.4505232650193107
0.026179938779914945,0.0,0.8,0.44912374476434497
0.026179938779914945,0.008726646259971648,0.8,0.4505232650193107
0.026179938779914945,0.017453292519943295,0.8,0.45452189431921297
0.026179938779914945,0.026179938779914945,0.8,0.4605224559638971
0.026179938779914945,0.03490658503988659,0.8,0.4679199201687162
0.03490658503988659,-0.03490658503988659,0.8,0.6263892404342988
0.03490658503988659,-0.026179938779914945,0.8,0.6177944793219345
0.03490658503988659,-0.017453292519943295,0.8,0.6108986826155027
0.03490658503988659,-0.008726646259971648,0.8,0.6063014848112149
0.03490658503988659,0.0,0.8,0.6046989695383141
0.03490658503988659,0.008726646259971648,0.8,0.6063014848112149
0.03490658503988659,0.017453292519943295,0.8,0.6108986826155027
0.03490658503988659,0.026179938779914945,0.8,0.6177944793219345
0.03490658503988659,0.03490658503988659,0.8,0.6263892404342988
-0.03490658503988659,-0.03490658503988659,0.9,-0.6365709521939806
-0.03490658503988659,-0.026179938779914945,0.9,-0.6285758255778279
-0.03490658503988659,-0.017453292519943295,0.9,-0.6220762952525334
-0.03490658503988659,-0.008726646259971648,0.9,-0.6176789756136494
-0.03490658503988659,0.0,0.9,-0.6161798893731208
-0.03490658503988659,0.008726646259971648,0.9,-0.6176789756136494
-0.03490658503988659,0.017453292519943295,0.9,-0.6220762952525334
-0.03490658503988659,0.026179938779914945,0.9,-0.6285758255778279
-0.03490658503988659,0.03490658503988659,0.9,-0.6365709521939806
-0.026179938779914945,-0.03490658503988659,0.9,-0.4756088644641151
-0.026179938779914945,-0.026179938779914945,0.9,-0.46870861122695295
-0.026179938779914945,-0.017453292519943295,0.9,-0.46301056447459227
-0.026179938779914945,-0.008726646259971648,0.9,-0.45921186663968516
-0.026179938779914945,0.0,0.9,-0.45791231211721695
-0.026179938779914945,0.008726646259971648,0.9,-0.45921186663968516
-0.026179938779914945,0.017453292519943295,0.9,-0.46301056447459227
-0.026179938779914945,0.026179938779914945,0.9,-0.46870861122695295
-0.026179938779914945,0.03490658503988659,0.9,-0.4756088644641151
-0.017453292519943295,-0.03490658503988659,0.9,-0.3161326368650141
-0.017453292519943295,-0.026179938779914945,0.9,-0.31093342885020087
-0.017453292519943295,-0.017453292519943295,0.9,-0.30663408376102835
-0.017453292519943295,-0.008726646259971648,0.9,-0.30383451021459046
-0.017453292519943295,0.0,0.9,-0.3028346625194341
-0.017453292519943295,0.008726646259971648,0.9,-0.30383451021459046
-0.017453292519943295,0.017453292519943295,0.9,-0.30663408376102835
-0.017453292519943295,0.026179938779914945,0.9,-0.31093342885020087
-0.017453292519943295,0.03490658503988659,0.9,-0.3161326368650141
-0.008726646259971648,-0.03490658503988659,0.9,-0.15778476969878044
-0.008726646259971648,-0.026179938779914945,0.9,-0.15488488012189433
-0.008726646259971648,-0.017453292519943295,0.9,-0.15258496769884675
-0.008726646259971648,-0.008726646259971648,0.9,-0.15108502481425048
-0.008726646259971648,0.0,0.9,-0.15038505146810557
-0.008726646259971648,0.008726646259971648,0.9,-0.15108502481425048
-0.008726646259971648,0.017453292519943295,0.9,-0.15258496769884675
-0.008726646259971648,0.026179938779914945,0.9,-0.15488488012189433
-0.008726646259971648,0.03490658503988659,0.9,-0.15778476969878044
0.0,-0.03490658503988659,0.9,-0.0
0.0,-0.026179938779914945,0.9,-0.0
0.0,-0.017453292519943295,0.9,-0.0
0.0,-0.008726646259971648,0.9,-0.0
0.0,0.0,0.9,-0.0
0.0,0.008726646259971648,0.9,-0.0
0.0,0.017453292519943295,0.9,-0.0
0.0,0.026179938779914945,0.9,-0.0
0.0,0.03490658503988659,0.9,-0.0
0.008726646259971648,-0.03490658503988659,0.9,0.15778476969878044
0.008726646259971648,-0.026179938779914945,0.9,0.15488488012189433
0.008726646259971648,-0.017453292519943295,0.9,0.15258496769884675
0.008726646259971648,-0.008726646259971648,0.9,0.15108502481425048
0.008726646259971648,0.0,0.9,0.15038505146810557
0.008726646259971648,0.008726646259971648,0.9,0.15108502481425048
0.008726646259971648,0.017453292519943295,0.9,0.15258496769884675
0.008726646259971648,0.026179938779914945,0.9,0.15488488012189433
0.008726646259971648,0.03490658503988659,0.9,0.15778476969878044
0.017453292519943295,-0.03490658503988659,0.9,0.3161326368650141
0.017453292519943295,-0.026179938779914945,0.9,0.31093342885020087
0.017453292519943295,-0.017453292519943295,0.9,0.30663408376102835
0.017453292519943295,-0.008726646259971648,0.9,0.30383451021459046
0.017453292519943295,0.0,0.9,0.3028346625194341
0.017453292519943295,0.008726646259971648,0.9,0.30383451021459046
0.017453292519943295,0.017453292519943295,0.9,0.30663408376102835
0.017453292519943295,0.026179938779914945,0.9,0.31093342885020087
0.017453292519943295,0.03490658503988659,0.9,0.3161326368650141
0.026179938779914945,-0.03490658503988659,0.9,0.4756088644641151
0.026179938779914945,-0.026179938779914945,0.9,0.46870861122695295
0.026179938779914945,-0.017453292519943295,0.9,0.46301056447459227
0.026179938779914945,-0.008726646259971648,0.9,0.45921186663968516
0.026179938779914945,0.0,0.9,0.45791231211721695
0.026179938779914945,0.008726646259971648,0.9,0.45921186663968516
0.026179938779914945,0.017453292519943295,0.9,0.46301056447459227
0.026179938779914945,0.026179938779914945,0.9,0.46870861122695295
0.026179938779914945,0.03490658503988659,0.9,0.4756088644641151
0.03490658503988659,-0.03490658503988659,0.9,0.6365709521939806
0.03490658503988659,-0.026179938779914945,0.9,0.6285758255778279
0.03490658503988659,-0.017453292519943295,0.9,0.6220762952525334
0.03490658503988659,-0.008726646259971648,0.9,0.6176789756136494
0.03490658503988659,0.0,0.9,0.6161798893731208
0.03490658503988659,0.008726646259971648,0.9,0.6176789756136494
0.03490658503988659,0.017453292519943295,0.9,0.6220762952525334
0.03490658503988659,0.026179938779914945,0.9,0.6285758255778279
0.03490658503988659,0.03490658503988659,0.9,0.6365709521939806
-0.03490658503988659,-0.03490658503988659,1,-0.6645678254943419
-0.03490658503988659,-0.026179938779914945,1,-0.6565692089285189
-0.03490658503988659,-0.017453292519943295,1,-0.6501696176859264
-0.03490658503988659,-0.008726646259971648,1,-0.6457722980470424
-0.03490658503988659,0.0,1,-0.6442732118065138
-0.03490658503988659,0.008726646259971648,1,-0.6457722980470424
-0.03490658503988659,0.017453292519943295,1,-0.6501696176859264
-0.03490658503988659,0.026179938779914945,1,-0.6565692089285189
-0.03490658503988659,0.03490658503988659,1,-0.6645678254943419
-0.026179938779914945,-0.03490658503988659,1,-0.4964355852910712
-0.026179938779914945,-0.026179938779914945,1,-0.48953533205390903
-0.026179938779914945,-0.017453292519943295,1,-0.4838372853015485
-0.026179938779914945,-0.008726646259971648,1,-0.48013855319913884
-0.026179938779914945,0.0,1,-0.4787364152493423
-0.026179938779914945,0.008726646259971648,1,-0.48013855319913884
-0.026179938779914945,0.017453292519943295,1,-0.4838372853015485
-0.026179938779914945,0.026179938779914945,1,-0.48953533205390903
-0.026179938779914945,0.03490658503988659,1,-0.4964355852910712
-0.017453292519943295,-0.03490658503988659,1,-0.32988693640227673
-0.017453292519943295,-0.026179938779914945,1,-0.3246877283874635
-0.017453292519943295,-0.017453292519943295,1,-0.32038663805764733
-0.017453292519943295,-0.008726646259971648,1,-0.31758706451120944
-0.017453292519943295,0.0,1,-0.31658721681605306
-0.017453292519943295,0.008726646259971648,1,-0.31758706451120944
-0.017453292519943295,0.017453292519943295,1,-0.32038663805764733
-0.017453292519943295,0.026179938779914945,1,-0.3246877283874635
-0.017453292519943295,0.03490658503988659,1,-0.32988693640227673
-0.008726646259971648,-0.03490658503988659,1,-0.16456285531269682
-0.008726646259971648,-0.026179938779914945,1,-0.16176296192811712
-0.008726646259971648,-0.017453292519943295,1,-0.1594621768515197
-0.008726646259971648,-0.008726646259971648,1,-0.15786223777461703
-0.008726646259971648,0.0,1,-0.15716313708202193
-0.008726646259971648,0.008726646259971648,1,-0.15786223777461703
-0.008726646259971648,0.017453292519943295,1,-0.1594621768515197
-0.008726646259971648,0.026179938779914945,1,-0.16176296192811712
-0.008726646259971648,0.03490658503988659,1,-0.16456285531269682
0.0,-0.03490658503988659,1,-0.0
0.0,-0.026179938779914945,1,-0.0
0.0,-0.017453292519943295,1,-0.0
0.0,-0.008726646259971648,1,-0.0
0.0,0.0,1,-0.0
0.0,0.008726646259971648,1,-0.0
0.0,0.017453292519943295,1,-0.0
0.0,0.026179938779914945,1,-0.0
0.0,0.03490658503988659,1,-0.0
0.008726646259971648,-0.03490658503988659,1,0.16456285531269682
0.008726646259971648,-0.026179938779914945,1,0.16176296192811712
0.008726646259971648,-0.017453292519943295,1,0.1594621768515197
0.008726646259971648,-0.008726646259971648,1,0.15786223777461703
0.008726646259971648,0.0,1,0.15716313708202193
0.008726646259971648,0.008726646259971648,1,0.15786223777461703
0.008726646259971648,0.017453292519943295,1,0.1594621768515197
0.008726646259971648,0.026179938779914945,1,0.16176296192811712
0.008726646259971648,0.03490658503988659,1,0.16456285531269682
0.017453292519943295,-0.03490658503988659,1,0.32988693640227673
0.017453292519943295,-0.026179938779914945,1,0.3246877283874635
0.017453292519943295,-0.017453292519943295,1,0.32038663805764733
0.017453292519943295,-0.008726646259971648,1,0.31758706451120944
0.017453292519943295,0.0,1,0.31658721681605306
0.017453292519943295,0.008726646259971648,1,0.31758706451120944
0.017453292519943295,0.017453292519943295,1,0.32038663805764733
0.017453292519943295,0.026179938779914945,1,0.3246877283874635
0.017453292519943295,0.03490658503988659,1,0.32988693640227673
0.026179938779914945,-0.03490658503988659,1,0.4964355852910712
0.026179938779914945,-0.026179938779914945,1,0.48953533205390903
0.026179938779914945,-0.017453292519943295,1,0.4838372853015485
0.026179938779914945,-0.008726646259971648,1,0.48013855319913884
0.026179938779914945,0.0,1,0.4787364152493423
0.026179938779914945,0.008726646259971648,1,0.48013855319913884
0.026179938779914945,0.017453292519943295,1,0.4838372853015485
0.026179938779914945,0.026179938779914945,1,0.48953533205390903
0.026179938779914945,0.03490658503988659,1,0.4964355852910712
0.03490658503988659,-0.03490658503988659,1,0.6645678254943419
0.03490658503988659,-0.026179938779914945,1,0.6565692089285189
0.03490658503988659,-0.017453292519943295,1,0.6501696176859264
0.03490658503988659,-0.008726646259971648,1,0.6457722980470424
0.03490658503988659,0.0,1,0.6442732118065138
0.03490658503988659,0.008726646259971648,1,0.6457722980470424
0.03490658503988659,0.017453292519943295,1,0.6501696176859264
0.03490658503988659,0.026179938779914945,1,0.6565692089285189
0.03490658503988659,0.03490658503988659,1,0.6645678254943419
