alpha,beta,mach,CLq [1/rad]
0.008726646259971648,0.017453292519943295,0.4,111.5081539495011
0.008726646259971648,0.026179938779914945,0.4,86.5213054083582
0.008726646259971648,0.03490658503988659,0.4,71.89576232542932
0.017453292519943295,-0.03490658503988659,0.4,112.1688135440454
0.017453292519943295,-0.026179938779914945,0.4,131.66644350821213
0.017453292519943295,-0.017453292519943295,0.4,156.26059712889952
0.017453292519943295,-0.008726646259971648,0.4,187.9077763759896
0.017453292519943295,0.0,0.4,212.0582975743361
0.017453292519943295,0.008726646259971648,0.4,187.90787636075913
0.017453292519943295,0.017453292519943295,0.4,156.26059712889952
0.017453292519943295,0.026179938779914945,0.4,131.66644350821213
0.017453292519943295,0.03490658503988659,0.4,112.1688135440454
0.026179938779914945,-0.03490658503988659,0.4,139.50397908352394
0.026179938779914945,-0.026179938779914945,0.4,156.4545685487395
0.026179938779914945,-0.017453292519943295,0.4,176.6956300648446
0.026179938779914945,-0.008726646259971648,0.4,200.26794965069823
0.026179938779914945,0.0,0.4,213.7768189117554
0.026179938779914945,0.008726646259971648,0.4,200.26794965069823
0.026179938779914945,0.017453292519943295,0.4,176.6956300648446
0.026179938779914945,0.026179938779914945,0.4,156.4545685487395
0.026179938779914945,0.03490658503988659,0.4,139.50397908352394
0.03490658503988659,-0.03490658503988659,0.4,156.11464121048755
0.03490658503988659,-0.026179938779914945,0.4,170.9645895091643
0.03490658503988659,-0.017453292519943295,0.4,188.94333066998973
0.03490658503988659,-0.008726646259971648,0.4,206.39229475341233
0.03490658503988659,0.0,0.4,215.1663465801438
0.03490658503988659,0.008726646259971648,0.4,206.39229475341233
0.03490658503988659,0.017453292519943295,0.4,188.94333066998973
0.03490658503988659,0.026179938779914945,0.4,170.9645895091643
0.03490658503988659,0.03490658503988659,0.4,156.11464121048755
-0.03490658503988659,-0.03490658503988659,0.5,-112.65852963554701
-0.03490658503988659,-0.026179938779914945,0.5,-129.14228205823457
-0.03490658503988659,-0.017453292519943295,0.5,-148.8491698371414
-0.03490658503988659,-0.008726646259971648,0.5,-167.99879729090242
-0.03490658503988659,0.0,0.5,199.72156086122527
-0.03490658503988659,0.008726646259971648,0.5,-167.99879729090242
-0.03490658503988659,0.017453292519943295,0.5,-148.8491698371414
-0.03490658503988659,0.026179938779914945,0.5,-129.14218211915187
-0.03490658503988659,0.03490658503988659,0.5,-112.6584296964643
-0.026179938779914945,-0.03490658503988659,0.5,-96.01128805141742
-0.026179938779914945,-0.026179938779914945,0.5,-114.52144290932732
-0.026179938779914945,-0.017453292519943295,0.5,-136.46512078133077
-0.026179938779914945,-0.008726646259971648,0.5,-161.81043259876105
-0.026179938779914945,0.0,0.5,202.05763615960197
-0.026179938779914945,0.008726646259971648,0.5,-161.81043259876105
-0.026179938779914945,0.017453292519943295,0.5,-136.46512078133077
-0.026179938779914945,0.026179938779914945,0.5,-114.52134294359482
-0.026179938779914945,0.03490658503988659,0.5,-96.01128805141742
-0.017453292519943295,-0.03490658503988659,0.5,-68.75852614820988
-0.017453292519943295,-0.026179938779914945,0.5,-89.67374017456932
-0.017453292519943295,-0.017453292519943295,0.5,-115.81835761613574
-0.017453292519943295,-0.008726646259971648,0.5,-149.27316151129907
-0.017453292519943295,0.0,0.5,204.51334688191648
-0.017453292519943295,0.008726646259971648,0.5,-149.27316151129907
-0.017453292519943295,0.017453292519943295,0.5,-115.81835761613574
-0.017453292519943295,0.026179938779914945,0.5,-89.6736401897998
-0.017453292519943295,0.03490658503988659,0.5,-68.75852614820988
-0.008726646259971648,-0.03490658503988659,0.5,-28.70890681117236
-0.008726646259971648,-0.026179938779914945,0.5,-44.670999000468804
-0.008726646259971648,-0.017453292519943295,0.5,-70.96199788167199
-0.008726646259971648,-0.008726646259971648,0.5,-116.44086611978435
-0.008726646259971648,0.0,0.5,207.00241768209102
